Arrêt Code Long;Arrêt;Commune;Pays;CodeDidoc;Coordonnées;Actif
H_E02;test h_e02;GENÈVE;CH;;;N
H_H02;test h_h02;GENÈVE;CH;;;N
H_J02;test h_j02;GENÈVE;CH;;;N
H_J02';test h_j02' variante R01;GENÈVE;CH;;;N
HACH00;Bernex, Chèvres;BERNEX;CH;8592654;46.19968, 6.076308;Y
HAMA01;Prévessin-Hauts de Magny;PRÉVESSIN-MOËNS;FR;1401779;46.25481, 6.087121;Y
HANDI00;Handi Tac 1;VILLE-LA-GRAND;FR;;46.20417, 6.269597;N
HARD00;Ch. des Blanchards;BERNEX;CH;8592651;46.197952, 6.079979;N
HEDO01;Hermance-Douane;HERMANCE;CH;;46.302555, 6.246572;N
HERM99;Hermance-Village;HERMANCE;CH;8587067;46.30125, 6.244027;N
HERMST;Hermance Stationnement;HERMANCE;CH;8587067;46.30088, 6.244026;N
HOFL01;Horloge Fleurie;GENÈVE;CH;8595019;46.204784, 6.150015;N
HOND00;Parking Honda;SATIGNY;CH;;46.222416, 6.062018;N
HOPI02;Hôpital;GENÈVE;CH;8592837;46.194275, 6.148708;Y
HOPI04;Hôpital;GENÈVE;CH;8592837;46.194061, 6.148274;Y
HTCH01;Hôpital Trois-Chêne;THÔNEX;CH;8593113;46.209122, 6.215069;Y
HTOU01;Hôpital de La Tour;MEYRIN;CH;8593013;46.230145, 6.067496;Y
INTR02;Intercontinental;GENÈVE;CH;8592840;46.224304, 6.133594;N
INTR03;Intercontinental;GENÈVE;CH;8592840;46.224422, 6.133374;N
INTR04;Intercontinental;GENÈVE;CH;8592840;46.224064, 6.132747;Y
INTR99;Intercontinental;GENÈVE;CH;8592840;46.224628, 6.133423;N
ISAM01;Mercier;GENÈVE;CH;8592841;46.206528, 6.139944;Y
JADN00;Jad - N'vY;GENÈVE;CH;;46.215214, 6.146921;N
JAGI00;Ferney-Jargilières;FERNEY-VOLTAIRE;FR;1401737;46.256287, 6.116201;N
JALP02;Jardin-Alpin-Vivarium;MEYRIN;CH;8593015;46.225033, 6.081248;N
JALP94;Jardin-Alpin-Vivarium;MEYRIN;CH;8593015;46.225906, 6.083861;N
JALPST;Jardin-Alpin-Vivarium;MEYRIN;CH;8593015;46.225536, 6.084488;N
JAMO00;J.Monnet P+R;ANNEMASSE;FR;8595821;46.182426, 6.246534;N
JARB00;Jardin Botanique;GENÈVE;CH;8592843;46.223286, 6.147568;Y
JARB02;Jardin Botanique;GENÈVE;CH;8592843;46.222824, 6.148681;Y
JJAC00;Jean-Jacques;GENÈVE;CH;8592844;46.204391, 6.125055;Y
JJRS00;Jean Jaurès;AMBILLY;FR;8595799;46.198215, 6.222569;N
JJRS01;Jean Jaurès;AMBILLY;FR;8595799;46.198444, 6.222577;N
JMON01;Saint-Genis-Jean Monnet;SAINT-GENIS-POUILLY;FR;1401031;46.244923, 6.023046;Y
JMOU00;Jean Moulin;AMBILLY;FR;8595800;46.194244, 6.216958;N
JOCT04;Jonction;GENÈVE;CH;8587062;46.201267, 6.131181;N
JOCT08;Jonction;GENÈVE;CH;8587062;46.200455, 6.129801;Y
JPSA00;De-Sauvage;VERNIER;CH;8593161;46.214085, 6.102646;Y
JPSA01;De-Sauvage;VERNIER;CH;8593161;46.213337, 6.103364;Y
JUBE01;Jussy-Bellebouche;JUSSY;CH;8592959;46.237766, 6.276351;Y
JUCA00;Jussy;JUSSY;CH;;46.234947, 6.265453;N
JUCH01;Jussy-Château;JUSSY;CH;8592962;46.237144, 6.270021;Y
JUMR01;Jussy-Meurets;JUSSY;CH;8587068;46.236515, 6.272096;Y
JUMRST;Jussy-Meurets Stationnement;JUSSY;CH;8587068;46.236473, 6.272043;N
JUPL99;Jussy-Place;JUSSY;CH;8592968;46.235695, 6.265967;N
JURE01;Jurets;CHOULEX;CH;8595226;46.218399, 6.231892;Y
JVIL00;De-Joinville;MEYRIN;CH;8595027;46.224522, 6.107861;Y
JVUY01;Vüy;VEYRIER;CH;8592676;46.176487, 6.147718;Y
JVUY99;Vüy;VEYRIER;CH;8592676;46.175739, 6.148966;N
KAMA01;Meyrin, Kammacher;MEYRIN;CH;8512054;46.222801, 6.068818;N
KRIG00;Krieg;GENÈVE;CH;8592846;46.193779, 6.160757;Y
L_BLGD;LEX-Bellegarde;;CH;;46.110516, 5.825916;N
L_LAPR;LEX-Lancy-Pont-Rouge;;CH;;46.186951, 6.125383;N
L_MYRN;LEX-Meyrin;;CH;;46.222385, 6.077404;N
L_PCEA;LEX-Pont-Céard;;CH;;46.287399, 6.162557;N
L_PLAI;LEX-La Plaine;;CH;;46.178787, 5.999823;N
L_RUSS;LEX-Russin;;CH;;46.187851, 6.017647;N
L_SATY;LEX-Satigny;;CH;;46.214199, 6.03754;N
L_SECH;LEX-Genève-Sécheron;;CH;;46.222511, 6.144536;N
LABL01;La Blanche;VANDOEUVRES;CH;8593131;46.219143, 6.208325;Y
LACO00;Laconnex;LACONNEX;CH;8587074;46.155964, 6.036542;N
LACO01;Laconnex;LACONNEX;CH;8587074;46.155937, 6.036503;N
LADO00;La Donzelle;DARDAGNY;CH;8592767;46.184513, 6.008255;Y
LAIT00;Plan-les-Ouates, Laiteries;PLAN-LES-OUATES;CH;8511188;46.168243, 6.106243;Y
LAMA00;Lancy-Mairie;LANCY;CH;8587902;46.183933, 6.121661;Y
LAND00;Landecy;BARDONNEX;CH;8595013;46.144146, 6.130516;N
LAPR00;Lancy-Pont-Rouge-Gare;LANCY;CH;8589098;46.187412, 6.123767;N
LARG00;Alphonse-Large;MEYRIN;CH;;46.228714, 6.065263;N
LATR00;De Lattre de Tassigny;VETRAZ-MONTHOUX;FR;8595773;46.182285, 6.246212;N
LAUB01;Aubert;GENÈVE;CH;8592849;46.192604, 6.163711;Y
LAVC01;L'Avenir-Croisée;PRESINGE;CH;8595227;46.217899, 6.237281;Y
LAVI00;Laconnex-Village;LACONNEX;CH;8587074;46.15596, 6.036515;Y
LAVI01;Laconnex-Village;LACONNEX;CH;8587074;46.155956, 6.036503;Y
LBUR01;Burgy;LANCY;CH;8592985;46.180614, 6.113284;Y
LCOT01;Les Côtes;VILLE-LA-GRAND;FR;8595811;46.204605, 6.265082;N
LCRE01;Les Crêts;TROINEX;CH;8588801;46.165371, 6.146868;Y
LECRE00;Le Crêt;VILLE-LA-GRAND;FR;;46.214725, 6.273124;N
LECRE01;Le Crêt;VILLE-LA-GRAND;FR;;46.214615, 6.273041;N
LERO01;Le Rolliet;PLAN-LES-OUATES;CH;8592984;46.172611, 6.111472;N
LERO10;Le Rolliet;PLAN-LES-OUATES;CH;8592984;46.171597, 6.108388;Y
LESE00;Les Esserts;VILLE-LA-GRAND;FR;8595813;46.198521, 6.26375;N
LEVE02;Plage du Vengeron;PREGNY-CHAMBÉSY;CH;8507414;46.245533, 6.151177;N
LEVRST;Levrier (ST);GENÈVE;CH;;;N
LHC2;Site LHC2;SAINT-GENIS-POUILLY;FR;8587918;46.251343, 6.020688;N
LHC5;Site LHC5;CESSY;FR;8587918;46.31052, 6.078127;N
LHC6;Site LHC6;VERSONNEX;FR;8587918;46.293556, 6.111999;N
LHC8;Site LHC8;FERNEY-VOLTAIRE;FR;8587918;46.241428, 6.096036;N
LHCY01;Cessy-Les Hauts;CESSY;FR;1401679;46.32502, 6.065297;Y
LIBE00;Libellules;VERNIER;CH;8593162;46.208752, 6.107481;Y
LIBE01;Libellules;VERNIER;CH;8593162;46.208591, 6.107627;Y
LIBR00;Libération;ANNEMASSE;FR;8595817;46.192135, 6.235687;N
LIBR02;Libération;ANNEMASSE;FR;8595817;46.192657, 6.2375;N
LIBR03;Libération;ANNEMASSE;FR;8595817;46.192238, 6.23694;N
LIRO00;Livron-De-Gaulle;ANNEMASSE;FR;8595818;46.185719, 6.247511;N
LOBAS01;Lossy Bas;CRANVES-SALES;FR;;46.194157, 6.299632;N
LOCH00;En Louche;PERLY-CERTOUX;CH;8593047;46.15765, 6.097465;Y
LOEX00;Loëx-Hôpital;BERNEX;CH;8587903;46.198849, 6.085761;Y
LOHO00;Lombard Hôpital;GENÈVE;CH;8592848;46.195488, 6.147033;N
LOMB00;Lombard;GENÈVE;CH;8592848;46.195595, 6.147214;Y
LOUR98;La Loure;JUSSY;CH;8592964;46.237846, 6.26244;N
LOVR01;Loveré;VANDOEUVRES;CH;8593134;46.209175, 6.201643;Y
LPAX00;La Paix;AMBILLY;FR;8595804;46.19619, 6.219872;N
LRON01;Livron;ANNEMASSE;FR;8595818;46.186104, 6.247437;N
LTOU00;La Tour;GAILLARD;FR;8595367;46.19162, 6.212793;N
LTOU01;La Tour;GAILLARD;FR;8595367;46.191353, 6.213965;N
LUCH01;Bernex-Luchepelet;BERNEX;CH;8508130;46.178551, 6.073638;Y
LUCH92;Bernex-Luchepelet;BERNEX;CH;8508130;46.178463, 6.073659;N
LULY02;Lully-Croisée;BERNEX;CH;8587076;46.16399, 6.072306;N
LUPL01;Lullier-Plantais;JUSSY;CH;8507426;46.229858, 6.259626;Y
LUPLA00;Lucinges Place;LUCINGES;FR;;46.190849, 6.317824;N
LYGL02;Lycée des GLières;ANNEMASSE;FR;;46.189632, 6.243061;N
LYON02;Lyon;GENÈVE;CH;8592850;46.209175, 6.138235;N
LYPF00;Lycée-Professionnel;ANNEMASSE;FR;8595822;46.185406, 6.230303;N
LYPF01;Lycée-Professionnel;ANNEMASSE;FR;8595822;46.186199, 6.231141;N
MABL00;Maison Blanche;ETREMBIÈRES;FR;8595824;46.179695, 6.228203;N
MACH00;Machéry;LE GRAND-SACONNEX;CH;8592946;46.243839, 6.129951;Y
MACH01;Machéry;LE GRAND-SACONNEX;CH;8592946;46.243755, 6.130213;Y
MACH97;Machéry;LE GRAND-SACONNEX;CH;8592946;46.243683, 6.129707;N
MACH98;Machéry;LE GRAND-SACONNEX;CH;8592946;46.24387, 6.129284;N
MACHST;Machéry (Stationnement);LE GRAND-SACONNEX;CH;;46.24403, 6.128989;N
MACN01;Malval-Centre Nature;DARDAGNY;CH;8595951;46.216286, 5.996184;N
MAET00;Étrembières Mairie;ETREMBIÈRES;FR;8595780;46.176777, 6.224226;N
MAET01;Étrembières Mairie;ETREMBIÈRES;FR;8595780;46.176678, 6.224137;N
MAGN01;Clos-Magny;PRÉVESSIN-MOËNS;FR;;;N
MAIX01;Maisonnex;MEYRIN;CH;8593018;46.232128, 6.060302;Y
MALA02;Malagnou;CHÊNE-BOUGERIES;CH;8587056;46.193302, 6.176974;Y
MALG01;Meyrin, Marais-Long;MEYRIN;CH;8511626;46.236717, 6.090253;Y
MALV00;Malval-Hameau;DARDAGNY;CH;8592771;46.210972, 5.989314;N
MANC00;Mancy;COLLONGE-BELLERIVE;CH;8592736;46.241653, 6.201177;Y
MANC99;Mancy;COLLONGE-BELLERIVE;CH;8592736;46.243565, 6.203488;N
MANU02;Manufactures;PLAN-LES-OUATES;CH;8595036;46.165012, 6.104678;Y
MAON00;Maison Onésienne;ONEX;CH;8593037;46.189468, 6.101268;Y
MAOR00;Mandarin Oriental;GENÈVE;CH;;46.205795, 6.141773;N
MAPA00;Maison de la Paix;GENÈVE;CH;8592825;46.220104, 6.145414;Y
MARA00;Choulex, Marais;CHOULEX;CH;;46.229324, 6.235844;N
MARB00;Les Marbriers;LANCY;CH;8592997;46.196533, 6.11808;Y
MARB01;Les Marbriers;LANCY;CH;8592997;46.196484, 6.117692;Y
MARC01;Marclay;COLLONGE-BELLERIVE;CH;8595053;46.233097, 6.201825;N
MARG00;Marguerite;ANIÈRES;CH;8592626;46.272869, 6.220707;Y
MART01;Martinet;GAILLARD;FR;8595827;46.182625, 6.201092;N
MATE00;Maternité-Pédiatrie;GENÈVE;CH;8592853;46.191113, 6.145959;N
MATE02;Maternité-Pédiatrie;GENÈVE;CH;8592853;46.191322, 6.146071;Y
MATG00;Mategnin;MEYRIN;CH;8594946;46.240166, 6.086952;Y
MATIG00;Martigny;CRANVES-SALES;FR;;46.201469, 6.306494;N
MAZE00;Mazettes;VANDOEUVRES;CH;8593135;46.214287, 6.215096;Y
MAZE01;Mazettes;VANDOEUVRES;CH;8593135;46.214352, 6.215146;Y
MCIM00;Meyrin, cimetière;MEYRIN;CH;8511623;46.23333, 6.094499;N
MECA00;Meinier;MEINIER;CH;;46.246197, 6.233207;N
MEES01;Meinier-Essert;MEINIER;CH;8595673;46.244785, 6.223773;Y
MEGL01;Meinier-Eglise;MEINIER;CH;8593001;46.246563, 6.233692;Y
MEMA00;Meyrin-Mairie;MEYRIN;CH;8595028;46.233452, 6.080442;Y
MEMA01;Meyrin-Mairie;MEYRIN;CH;8595028;46.233505, 6.080246;Y
MEPR00;Meinier-Pralys;MEINIER;CH;8593004;46.243576, 6.226445;Y
MEPR03;Meinier-Pralys;MEINIER;CH;8593004;46.243713, 6.226455;N
MEPR99;Meinier-Pralys;MEINIER;CH;8593004;46.24316, 6.225695;N
MERV00;Mervelet;GENÈVE;CH;8592855;46.219521, 6.122733;Y
METR00;Métropole;GENÈVE;CH;8592856;46.203381, 6.151448;Y
MFER00;Machefer;VERSOIX;CH;8503046;46.271999, 6.141412;N
MFER03;Machefer;VERSOIX;CH;8503046;46.272644, 6.14108;N
MFER04;Machefer;VERSOIX;CH;8503046;46.272137, 6.140882;Y
MGRE00;Montalègre;COLOGNY;CH;8592749;46.221603, 6.180531;Y
MGRE01;Montalègre;COLOGNY;CH;8592749;46.221226, 6.180086;Y
MICE00;Mies-Centre;VAUD;CH;8587078;46.300308, 6.169481;N
MICE01;Mies-Centre;VAUD;CH;8587078;46.306095, 6.172425;N
MIDE02;Mon-Idée;PUPLINGE;CH;8593119;46.204731, 6.222152;Y
MIES99;Mies-Gare;VAUD;CH;8596097;46.29961, 6.169211;N
MILE00;Miléant;GENÈVE;CH;8592858;46.204731, 6.127561;Y
MISE99;Michel-Servet;GENÈVE;CH;8592857;46.193333, 6.151879;N
MLBA00;Moillebeau;GENÈVE;CH;8592861;46.220303, 6.129181;Y
MLBA01;Moillebeau;GENÈVE;CH;8592861;46.220654, 6.12977;Y
MLER00;Milière;VEYRIER;CH;8593205;46.165489, 6.158247;Y
MLGN00;Malagny;GENTHOD;CH;8592933;46.270897, 6.158854;Y
MLIN01;Le Moulin;DARDAGNY;CH;8592769;46.1814, 6.007236;Y
MLRD00;Molard;GENÈVE;CH;8592862;46.203964, 6.148441;Y
MLRD03;Molard;GENÈVE;CH;8592862;46.203026, 6.147336;Y
MLRD04;Molard;GENÈVE;CH;8592862;46.203239, 6.146968;Y
MLRD99;Molard;GENÈVE;CH;8592862;46.20414, 6.148322;N
MLUK00;M. Luther King;ANNEMASSE;FR;;46.198471, 6.238072;N
MNEU01;Maisons-Neuves;CORSIER;CH;8592763;46.261673, 6.229972;Y
MNEU04;Maisons-Neuves;CORSIER;CH;8592763;46.261662, 6.230011;N
MO_A2;;GENÈVE;CH;;;N
MO_B1;;GENÈVE;CH;;;N
MO_B2;;GENÈVE;CH;;;N
MO_D1;;GENÈVE;CH;;;N
MO_F1;;GENÈVE;CH;;;N
MO_G1;;GENÈVE;CH;;;N
MO_G2;;GENÈVE;CH;;;N
MOEL01;Moillesulaz;GAILLARD;FR;8595829;46.191837, 6.207956;N
MOEL98;Moillesulaz;GAILLARD;FR;8595829;;N
MOIL00;Moillesulaz;THÔNEX;CH;8593118;46.192482, 6.206478;N
MOIL02;Moillesulaz;THÔNEX;CH;8593118;46.192444, 6.206583;Y
MOIL04;Moillesulaz;GAILLARD;FR;8593118;46.192112, 6.207808;N
MOIL05;Moillesulaz-Douane;GAILLARD;FR;8593118;46.192116, 6.207432;N
MOIL07;Moillesulaz;THÔNEX;CH;8593118;46.192352, 6.206442;Y
MOIL97;Moillesulaz;THÔNEX;CH;8593118;46.192638, 6.204632;N
MOIL99;Moillesulaz;THÔNEX;CH;8593118;46.192795, 6.203517;N
MOLE00;Môle;GENÈVE;CH;8592863;46.213367, 6.145483;Y
MOLL02;Mollaz;LACONNEX;CH;8592972;46.153687, 6.033092;N
MONB00;Mont-Rond;ANNEMASSE;FR;8595994;46.196991, 6.25702;N
MONE00;Lycée J. Monnet;ANNEMASSE;FR;8595821;46.182709, 6.244999;N
MONE01;Lycée J. Monnet;ANNEMASSE;FR;8595821;46.182549, 6.244096;N
MONI00;Moniaz;SAINT-CERGUES;FR;;46.241734, 6.308706;N
MONI01;Moniaz;SAINT-CERGUES;FR;;46.24173, 6.308526;N
MONN00;Jussy, Monniaz;JUSSY;CH;8592966;46.241848, 6.306122;Y
MONT02;Annemasse-Parc Montessuit;ANNEMASSE;FR;1400021;46.194225, 6.23104;Y
MONT99;Annemasse-Parc Montessuit;ANNEMASSE;FR;1400021;46.19429, 6.231351;N
MOPI01;Genève-Aéroport, Mövenpick;MEYRIN;CH;8510502;46.22456, 6.099776;N
MOPI02;Genève-Aéroport, Mövenpick;MEYRIN;CH;8510502;46.224323, 6.09967;N
MORL00;Grand-Saconnex, Crêts-Morillon;LE GRAND-SACONNEX;CH;8592940;46.228764, 6.127565;Y
MORL02;Grand-Saconnex, Crêts-Morillon;LE GRAND-SACONNEX;CH;8592940;46.228725, 6.127527;N
MORL98;Grand-Saconnex, Crêts-Morillon;LE GRAND-SACONNEX;CH;8592940;46.230145, 6.129535;N
MOSS00;Saint-Julien, Mössingen;SAINT-JULIEN-EN-GENEVOIS;FR;;46.147495, 6.086908;N
MOTT01;Ch de la Motte;MEINIER;CH;;46.044125, 6.146775;N
MOTU00;Monthoux;GENÈVE;CH;8592866;46.210621, 6.148348;Y
MOTU01;Monthoux;GENÈVE;CH;8592866;46.210117, 6.148554;Y
MOTU02;Monthoux;GENÈVE;CH;8592866;46.044125, 6.146775;N
MPAR00;Maison des Parlements;LE GRAND-SACONNEX;CH;8592852;46.225803, 6.123748;Y
MRCH02;Marché;CAROUGE;CH;8592677;46.183311, 6.14086;N
MRCH04;Marché;CAROUGE;CH;8592677;46.184307, 6.139385;N
MRCH98;Marché;CAROUGE;CH;8592677;46.183891, 6.137708;N
MRES01;Moulières;SATIGNY;CH;8593098;46.216877, 6.061583;Y
MRGI00;Morgines;LANCY;CH;8592987;46.187317, 6.110233;N
MRLG01;Merlinge;MEINIER;CH;8593002;46.248711, 6.247391;Y
MRNX00;RN / Route de Mornex;ETREMBIÈRES;FR;8595848;46.176464, 6.23506;N
MSER01;Collège M. Servet;ANNEMASSE;FR;;46.191704, 6.237895;N
MSNT01;Maisonnette;BERNEX;CH;8592658;46.16328, 6.049005;Y
MSPO00;Maison des Sports;ANNEMASSE;FR;8595826;46.191612, 6.240801;N
MSQU00;Montesquiou;ONEX;CH;8593039;46.181095, 6.105967;Y
MSSE00;La Mousse;CHÊNE-BOURG;CH;8592708;46.197613, 6.194792;N
MTER01;Maison du Terroir;BERNEX;CH;8595014;46.165905, 6.076077;Y
MTFL00;Montfleury;VERSOIX;CH;8593188;46.291401, 6.163317;Y
MTFL02;Montfleury;VERSOIX;CH;8593188;46.292137, 6.165804;N
MTFL98;Montfleury;VERSOIX;CH;8593188;46.292053, 6.165772;N
MTTA00;Motta;GENÈVE;CH;8592867;46.219982, 6.135255;Y
MTTA01;Motta;GENÈVE;CH;8592867;46.219032, 6.134228;Y
MUCA00;Musée de Carouge;CAROUGE;CH;;46.18343, 6.139571;N
MUET01;Musée d'ethnographie;GENÈVE;CH;8592868;46.197987, 6.136377;Y
MUET03;Musée d'ethnographie;GENÈVE;CH;8592868;46.19706, 6.138017;N
MUGE01;Muguets;VEYRIER;CH;8593206;46.171303, 6.160351;Y
MURA01;Murailles;MEINIER;CH;8593003;46.242157, 6.244993;N
MUSE00;Muséum;GENÈVE;CH;8592870;46.198639, 6.157376;Y
MUSE01;Muséum;GENÈVE;CH;8592870;46.198498, 6.157225;Y
MUSE03;Muséum;GENÈVE;CH;8592870;46.198193, 6.158593;Y
MUSE99;Muséum;GENÈVE;CH;8592870;46.198811, 6.156351;N
MUTR00;Muséum-Tranchées;GENÈVE;CH;;46.198158, 6.155174;N
MYRN02;Meyrin-Village;MEYRIN;CH;8593026;46.22979, 6.072418;Y
MYRN03;Meyrin-Village;MEYRIN;CH;8593026;46.229458, 6.071778;Y
MYST01;Meyrin, Stierlin;MEYRIN;CH;8511627;46.238178, 6.092641;Y
NAAR00;Cologny, Nant-d'Argent;COLOGNY;CH;;46.230328, 6.190816;N
NADA02;Nant-d'Avril;SATIGNY;CH;8504812;46.225746, 6.056924;Y
NAIS00;Nant-d'Aisy;ANIÈRES;CH;8592764;46.270802, 6.219144;Y
NAMA01;Nant-Malet;PLAN-LES-OUATES;CH;8593063;46.165779, 6.122774;Y
NANT00;Le Nant;LE GRAND-SACONNEX;CH;8592647;46.246586, 6.128576;Y
NANT02;Le Nant;LE GRAND-SACONNEX;CH;8592647;46.246414, 6.127607;Y
NANT03;Le Nant;LE GRAND-SACONNEX;CH;8592647;46.246403, 6.12736;Y
NANT98;Le Nant;LE GRAND-SACONNEX;CH;8592647;46.246387, 6.127542;N
NANT99;Le Nant;LE GRAND-SACONNEX;CH;8592647;46.246464, 6.127549;N
NATI01;Nations;GENÈVE;CH;8587058;46.222172, 6.139;N
NATI08;Nations;GENÈVE;CH;8587058;46.222229, 6.139078;N
NATI09;Nations;GENÈVE;CH;8587058;46.222229, 6.139078;N
NATI11;Nations;GENÈVE;CH;8587058;46.221821, 6.139048;N
NATI13;Nations;GENÈVE;CH;8587058;46.222729, 6.138171;N
NATI15;Nations;GENÈVE;CH;8587058;46.221989, 6.139174;N
NATI18;Nations;GENÈVE;CH;8587058;46.222843, 6.14019;Y
NATI22;Nations;GENÈVE;CH;8587058;46.222309, 6.138894;Y
NATI96;Nations;GENÈVE;CH;8587058;46.221115, 6.141225;Y
NATIST;Nations Stationnement;GENÈVE;CH;8587058;46.222523, 6.138267;N
NAVI99;Navigation;GENÈVE;CH;8592871;46.211922, 6.149602;N
NAVL00;Naville;CHÊNE-BOUGERIES;CH;;46.186413, 6.181224;N
NAVL01;Naville;CHÊNE-BOUGERIES;CH;;46.186401, 6.181002;N
NDAM00;Gare Cornavin Notre Dame;GENÈVE;CH;8587057;46.209332, 6.142284;N
NDAM88;Gare Cornavin Notre Dame;GENÈVE;CH;8587057;46.209335, 6.142507;N
NGAR00;Nyon-Gare;VAUD;CH;8570000;46.384537, 6.236519;N
NOAS00;Nous-Aussi;VETRAZ-MONTHOUX;FR;8595830;46.177773, 6.24727;N
NUIS01;Nussance;CRANVES-SALES;FR;8595904;46.185307, 6.292984;N
NVY00;N'Vy Hotel;GENÈVE;CH;;46.214561, 6.147893;N
NYLM01;Neydens-Les Mouilles;NEYDENS;FR;1400943;46.116417, 6.09725;N
OCHT00;L'Ouchette;VEIGY-FONCENEX;FR;8595050;46.276184, 6.258349;N
OCHT01;L'Ouchette;VEIGY-FONCENEX;FR;8595050;46.276012, 6.258288;N
OMS01;OMS;GENÈVE;CH;8587904;46.231159, 6.133717;N
OMS02;OMS;GENÈVE;CH;8587904;46.230476, 6.130739;N
OMSB00;Genève, OMS-BIT;GENÈVE;CH;8587904;46.2313, 6.133831;Y
ONBC00;Onex-Bois Carrien;ONEX;CH;8593032;46.191147, 6.100151;Y
ONDA01;Parking Honda;SATIGNY;CH;;46.222095, 6.063273;N
ONEX04;Onex-Salle communale;ONEX;CH;8587080;46.185116, 6.101125;N
ONMA01;Onex-Marché;ONEX;CH;8593038;46.191978, 6.103356;Y
ORRO01;Ornex-Les Roussets;ORNEX;FR;1401768;46.263226, 6.102802;Y
OULA00;Les Oulaines;BERNEX;CH;8592759;46.168278, 6.07901;Y
OULA01;Les Oulaines;BERNEX;CH;8592759;46.16888, 6.079642;Y
P4700;Parking P47;LE GRAND-SACONNEX;CH;8505464;46.242012, 6.121788;N
P48;Service P48;LE GRAND-SACONNEX;CH;;46.243755, 6.124819;N
P49;Service P49;LE GRAND-SACONNEX;CH;;46.239731, 6.119236;N
PAGN01;Thoiry-Place d'Allemogne;THOIRY;FR;1402570;46.244526, 5.984167;Y
PAIL01;Balexert-Pailly;VERNIER;CH;8593165;46.219833, 6.114248;Y
PAIX00;Beau-Rivage - Paix;GENÈVE;CH;;46.208286, 6.149116;N
PAIX01;Beau-Rivage - Paix;GENÈVE;CH;;46.208805, 6.147541;N
PALE02;Palettes;LANCY;CH;8592988;46.177383, 6.122015;Y
PALE03;Palettes;LANCY;CH;8592988;46.176949, 6.12209;N
PALE06;Palettes;LANCY;CH;8592988;46.17585, 6.121158;N
PALE08;Palettes;LANCY;CH;8592988;46.177074, 6.122087;Y
PALE10;Palettes;LANCY;CH;8592988;46.176121, 6.121048;Y
PALE11;Palettes;LANCY;CH;8592988;46.176235, 6.120514;Y
PALE97;Palettes;LANCY;CH;8592988;46.175907, 6.121452;N
PALEST;Palettes Stationnement;LANCY;CH;8592988;46.176147, 6.122438;N
PALL00;Dr Palluel;SAINT-JULIEN-EN-GENEVOIS;FR;1401796;46.143349, 6.077405;N
PAME01;PAE de la Menoge;BONNE;FR;8595831;46.170471, 6.316475;N
PARC02;Parc et plage des Eaux-Vives;GENÈVE;CH;8592876;46.209663, 6.167912;Y
PASE00;Parking Sécheron;GENÈVE;CH;8505489;46.220047, 6.147551;N
PAVI01;Aviateurs;PLAN-LES-OUATES;CH;8593064;46.169659, 6.120414;N
PBAL00;Petit-Bel-Air;CHÊNE-BOURG;CH;8592711;46.203609, 6.203946;Y
PBAL03;Petit-Bel-Air;CHÊNE-BOURG;CH;8592711;46.203239, 6.204291;Y
PBOC01;Pont-Bochet;THÔNEX;CH;8593109;46.209824, 6.216815;Y
PBRU01;Ferney-Planche-Brûlée;FERNEY-VOLTAIRE;FR;1401740;46.255104, 6.100654;Y
PCEA00;Pont-Céard-Gare;VERSOIX;CH;8593189;46.28772, 6.163234;Y
PCEA01;Pont-Céard-Gare;VERSOIX;CH;8593189;46.28775, 6.162624;Y
PCEA99;Pont-Céard-Gare;VERSOIX;CH;8593189;46.287819, 6.159614;N
PDEV00;Evaux-Stades;BERNEX;CH;8508111;46.187252, 6.084741;N
PDRI01;Pont-de-Drize;TROINEX;CH;8593125;46.163757, 6.148964;Y
PECT00;Perly-Centre;PERLY-CERTOUX;CH;;46.044125, 6.146775;N
PEDI01;Pédiatrie;GENÈVE;CH;8503332;46.190048, 6.148848;Y
PEDO00;Perly-Douane;PERLY-CERTOUX;CH;8593046;46.152336, 6.09089;Y
PEDO03;Perly-Douane;SAINT-JULIEN-EN-GENEVOIS;FR;8593046;46.150753, 6.089052;N
PEIL02;Peillonnex;CHÊNE-BOURG;CH;8592709;46.194157, 6.194586;Y
PEIL04;Peillonnex;CHÊNE-BOURG;CH;8592709;46.193493, 6.193798;N
PEMA02;Perly-Mairie;PERLY-CERTOUX;CH;8593048;46.155449, 6.090127;Y
PENT00;Penthes;PREGNY-CHAMBÉSY;CH;8593078;46.232235, 6.138761;Y
PESC00;Peschier;GENÈVE;CH;8592878;46.193497, 6.153702;N
PESC01;Peschier;GENÈVE;CH;8592878;46.194122, 6.153208;N
PFLE98;Pré-Fleuri;PLAN-LES-OUATES;CH;8593065;46.166351, 6.108021;N
PFLE99;Pré-Fleuri;PLAN-LES-OUATES;CH;8593065;46.166656, 6.107941;N
PFON00;Pré-de-la-Fontaine;SATIGNY;CH;8593099;46.224155, 6.055254;Y
PFON01;Pré-de-la-Fontaine;SATIGNY;CH;8593099;46.224277, 6.055342;Y
PFON03;Pré-de-la-Fontaine;SATIGNY;CH;8593099;46.224613, 6.057887;N
PGET01;Pré-Longet;ONEX;CH;8593040;46.185276, 6.104764;N
PGIN00;Prangins;VAUD;CH;;46.397713, 6.243796;N
PICY98;Lancy-Piscine;LANCY;CH;8592991;46.179543, 6.121522;N
PINC00;Pinchat-la-Tour;VEYRIER;CH;8593208;46.175934, 6.152782;Y
